answer,predictions,exact_match,precision,recall,f1_score
these wounds,,0,0.0,0.0,0.0
ekg,,0,0.0,0.0,0.0
undescended testicle,,0,0.0,0.0,0.0
her edema,,0,0.0,0.0,0.0
afib,,0,0.0,0.0,0.0
2064-06-16,,0,0.0,0.0,0.0
his pain,,0,0.0,0.0,0.0
shortness of breath,prn shortness of breath [SEP],0,1.0,0.6,0.7499999999999999
number of doses required ( approximate ): 5,[SEP],0,0.0,0.0,0.0
mild qt prolongation,,0,0.0,0.0,0.0
her upper extremity blood pressures,,0,0.0,0.0,0.0
chest x-ray,,0,0.0,0.0,0.0
antibiotics,,0,0.0,0.0,0.0
2080-03-24,,0,0.0,0.0,0.0
a systolic blood pressure,,0,0.0,0.0,0.0
bp control,early r wave but,0,0.0,0.0,0.0
dobutamine-mibi,,0,0.0,0.0,0.0
five years,,0,0.0,0.0,0.0
stool,,0,0.0,0.0,0.0
examination,,0,0.0,0.0,0.0
pravastatin,##o 40 mg qhs [SEP],0,0.0,0.0,0.0
blood pressure,,0,0.0,0.0,0.0
1 drop,,0,0.0,0.0,0.0
a right lower extremity noninvasive ultrasound,,0,0.0,0.0,0.0
2080-01-13,,0,0.0,0.0,0.0
qam,,0,0.0,0.0,0.0
number of doses required (approximate): 6,,0,0.0,0.0,0.0
cxr,,0,0.0,0.0,0.0
electrocardiogram,9 ) right bundle branch block with left anterior hemiblock on electrocardiogram.,0,1.0,0.09090909090909091,0.16666666666666669
an echocardiogram,demonstrated a preserved ejection fraction with left ventricular hypertro,0,0.0,0.0,0.0
q.h.s.,". s., subling",0,0.0,0.0,0.0
o2,,0,0.0,0.0,0.0
7 mg,##ocaltrol [SEP],0,0.0,0.0,0.0
this pain,,0,0.0,0.0,0.0
40,,0,0.0,0.0,0.0
daily,,0,0.0,0.0,0.0
ldl 11/29/2067 119 ,,0,0.0,0.0,0.0
sbp,she subsequently developed hypotension with sbp in the 70s. [SEP],0,1.0,0.1,0.18181818181818182
noncontrast cervical spine ct,,0,0.0,0.0,0.0
review of systems,,0,0.0,0.0,0.0
wound,,0,0.0,0.0,0.0
10 mg,. o. b. i. d. [SEP],0,0.0,0.0,0.0
echo,"##vh, inferior hk, ef 40 %, mild m",0,0.0,0.0,0.0
examination,,0,0.0,0.0,0.0
blood pressure 140/64,", heart rate 68, blood pressure 140 / 64. the patient is in no distress, breathing comfortably. heent : anict",0,0.6666666666666666,0.11764705882352941,0.2
lasix,"floor, she had episode of desaturation with inc o2 requirement ( 4l - > 6l - > sating 91 % on nrb ) - cxr with worsening - non responsive to lasix",0,1.0,0.043478260869565216,0.08333333333333333
the patient &apos;s admitting chest x-ray,the patient & apos ; s admitting chest x - ray showed an elevated left hemidiaphragm consistent with atelectasis versus splint,0,0.6666666666666666,0.2222222222222222,0.3333333333333333
the review of systems,,0,0.0,0.0,0.0
20 mg,,0,0.0,0.0,0.0
further evaluation,,0,0.0,0.0,0.0
some chest pressure,helped,0,0.0,0.0,0.0
htn,,0,0.0,0.0,0.0
le cellulitis,##p141 / 69 sat 94 % ra. given asa and keflex ( for le cellulitis ). [SEP],0,1.0,0.15384615384615385,0.2666666666666667
repeat cesarean section,,0,0.0,0.0,0.0
2096-01-26,female here for fu elevated bp. 2 days ago had bp checked here and was 160 / 88 ; pt. quit upset at the time. has not connected with a psychiatrist or counselor and remains on prozac with klonopin prn. feels less agitated,0,0.0,0.0,0.0
mri/mra,,0,0.0,0.0,0.0
2108-06-26,3 lbs. labs were all fine and hba1c was < 7,0,0.0,0.0,0.0
cardiovascular examination,"cardiovascular examination ; regular rate and rhythm with no murmurs, rubs, or gallops. [SEP]",0,1.0,0.15384615384615385,0.2666666666666667
100 mg,,0,0.0,0.0,0.0
2001 mg,,0,0.0,0.0,0.0
1 mg,"times per day, folate 1 mg [SEP]",0,1.0,0.2857142857142857,0.4444444444444445
nph insulin,,0,0.0,0.0,0.0
daily,,0,0.0,0.0,0.0
1 puff,,0,0.0,0.0,0.0
an hour.,,0,0.0,0.0,0.0
cad,,0,0.0,0.0,0.0
lung cancer,04 - 14. [SEP],0,0.0,0.0,0.0
home dosing,of qd ceftriaxone. id to be re - consulted [SEP],0,0.0,0.0,0.0
right thigh cellulitis:,,0,0.0,0.0,0.0
cxr,cxr revealed evidence of cardiomegaly and pulm edema. [SEP],0,1.0,0.1111111111111111,0.19999999999999998
your incisions,"leave white strips above your incisions in place, allow them to fall off on their own. [SEP]",0,1.0,0.11764705882352941,0.21052631578947367
auscultation,,0,0.0,0.0,0.0
nph,,0,0.0,0.0,0.0
an infection,"had an infection. she was given a prescription for antibiotics, which [SEP]",0,1.0,0.16666666666666666,0.2857142857142857
colonoscopy,,0,0.0,0.0,0.0
a left lower lobe infiltrate,,0,0.0,0.0,0.0
glucophage,,0,0.0,0.0,0.0
t.i.d.,"i. d., nexium 20 mg daily, [SEP]",0,0.0,0.0,0.0
heparin drip,,0,0.0,0.0,0.0
demerol,,0,0.0,0.0,0.0
"bp 152/78,",,0,0.0,0.0,0.0
pathology,showed grade ii - iii papillary adenocarcinoma of the endometrium with squamous differentiation which was focally invasive and superficial myometrium. [SEP],0,0.0,0.0,0.0
a severe headache,"i should mention that his blood pressure therapy was at times limited by a severe headache, although he",0,1.0,0.16666666666666666,0.2857142857142857
chest x-ray,,0,0.0,0.0,0.0
leg swelling,,0,0.0,0.0,0.0
hyperparathyroidism,"impression was that this was an 83 - year - old female with cardiac history, dyspnea on exertion, increased calcium and hyperparathyroidism who presents for parathyroidectomy. [SEP]",0,1.0,0.04,0.07692307692307693
an upper endoscopy,,0,0.0,0.0,0.0
for thirty days.,,0,0.0,0.0,0.0
type 1 diabetes,"history : positive for type 1 diabetes, which is",0,1.0,0.375,0.5454545454545454
telemetry,,0,0.0,0.0,0.0
20 mg,,0,0.0,0.0,0.0
blood sugars,along with sliding scale insulin to maintain blood,0,0.5,0.125,0.2
the imaging,,0,0.0,0.0,0.0
abdominal repair,,0,0.0,0.0,0.0
 a1c in october was 7,"so, i had him back today to discuss diabetic",0,0.0,0.0,0.0
pain,,0,0.0,0.0,0.0
diabetes,,0,0.0,0.0,0.0
pain,,0,0.0,0.0,0.0
pain,,0,0.0,0.0,0.0
had a temperature to about 101,have noticed. he did report that he had a temperature to about 101 and hemodialysis prior to admission for which he received one [SEP],0,1.0,0.25,0.4
surgical managment,,0,0.0,0.0,0.0
number of doses required ( approximate ): 6,,0,0.0,0.0,0.0
phenergan ( promethazine hcl ),,0,0.0,0.0,0.0
bactrim,,0,0.0,0.0,0.0
substernal chest pain,,0,0.0,0.0,0.0
 144/82 ,,0,0.0,0.0,0.0
a repeat cmv hypercapture,negative for presence of cmv. [SEP],0,0.25,0.16666666666666666,0.2
20 mg,,0,0.0,0.0,0.0
5/2.5mg variable dose.,,0,0.0,0.0,0.0
her o2 requirement,her o2 requirement improved on the vent over the next few days and she was weaned off the vent on 2013 - 01 - 01. [SEP],0,1.0,0.125,0.2222222222222222
blood sugars have been in the   200s,,0,0.0,0.0,0.0
500 mg,,0,0.0,0.0,0.0
q6h prn,,0,0.0,0.0,0.0
a pe,,0,0.0,0.0,0.0
empiric abdominal coverage,,0,0.0,0.0,0.0
cxr,cxr 10 - 30 : left lower lobe atelectasis has partially cleared.,0,1.0,0.1,0.18181818181818182
this limited non-contrast study,"3 ) no mass is appreciated on this limited non - contrast study ; if clinically concerned, an mri with gadolinium is recommended.",0,0.75,0.15,0.24999999999999997
urine cultures,,0,0.0,0.0,0.0
500 mg,,0,0.0,0.0,0.0
a fistulogram,,0,0.0,0.0,0.0
fleeting confusion,,0,0.0,0.0,0.0
blood cultures,,0,0.0,0.0,0.0
pain,pain releived with [SEP],0,1.0,0.25,0.4
daily,##te ( tricor ) ) 48 mg po daily [SEP],0,1.0,0.14285714285714285,0.25
his pain,his pain was well controlled with oral medication at this time.,0,1.0,0.18181818181818182,0.3076923076923077
blood pressure,transiently at home. [SEP],0,0.0,0.0,0.0
stool softener ( colace ),,0,0.0,0.0,0.0
2080-03-28,record date : 2080 - 03 - 28 [SEP],0,0.0,0.0,0.0
1 mg,,0,0.0,0.0,0.0
nausea,,0,0.0,0.0,0.0
325 mg,,0,0.0,0.0,0.0
high blood pressure,,0,0.0,0.0,0.0
infective endocarditis:active,,0,0.0,0.0,0.0
hl,"in 2118, htn, hl, dm, who was noted to have l. facial droop, numbness, and worsening dysarthria this morning",0,1.0,0.05263157894736842,0.1
1,,0,0.0,0.0,0.0
respiratory rates,,0,0.0,0.0,0.0
20 units,,0,0.0,0.0,0.0
emergent cardiac catheterization,,0,0.0,0.0,0.0
initial volume repletion,re,0,0.0,0.0,0.0
the egd,,0,0.0,0.0,0.0
bactrim,,0,0.0,0.0,0.0
wheezing,. r,0,0.0,0.0,0.0
2089-01-27,,0,0.0,0.0,0.0
tremor,neuro : the patient has a history of tremor and is treated with primidone. [SEP],0,1.0,0.07142857142857142,0.13333333333333333
urinary retention,failure and was treated with fluid rehydration and foley catheter placement. [SEP],0,0.0,0.0,0.0
250 mg,,0,0.0,0.0,0.0
160 mg,,0,0.0,0.0,0.0
201/104,", blood pressure is 201 / 104, and saturation 99 % on room [SEP]",0,0.0,0.0,0.0
insomnia,,0,0.0,0.0,0.0
beta-blockade,,0,0.0,0.0,0.0
her sputum,her sputum grew out pseudomonas aeruginosa as well. [SEP],0,1.0,0.2222222222222222,0.3636363636363636
overall left ventricle systolic function,,0,0.0,0.0,0.0
right hydronephrosis,"o foul smelling urine and in setting of stone w / hydro + pyelo by ct. the patient went to ir on 2014 - 11 - 30 given evidence of right hydronephrosis on imaging for decompression and drainage. upon admission, she was",0,1.0,0.05263157894736842,0.1
some pulmonary edema,oxygen need. [SEP],0,0.0,0.0,0.0
subsequent prostatic biopsy,the ct showed an irregular large prostate with tumor invasion into the bladder and evidence of bilateral retroperitoneal lymph node spread. [SEP],0,0.0,0.0,0.0
2083-12-15,,0,0.0,0.0,0.0
per day,"##r. per day, tamoxifen [SEP]",0,1.0,0.4,0.5714285714285715
"10 , 000 units",,0,0.0,0.0,0.0
tpa,,0,0.0,0.0,0.0
once a day,,0,0.0,0.0,0.0
40 mg,,0,0.0,0.0,0.0
a1c of 6.7.,dm : recent a1c of 6. 7. a1c today. [SEP],0,0.6666666666666666,0.2222222222222222,0.3333333333333333
arrhythmia,,0,0.0,0.0,0.0
a pulmonary embolism,,0,0.0,0.0,0.0
diagnostic procedures,,0,0.0,0.0,0.0
shortness of breath,,0,0.0,0.0,0.0
120mg,,0,0.0,0.0,0.0
echocardiogram,,0,0.0,0.0,0.0
urinary retention,,0,0.0,0.0,0.0
x 3,min x 3 [SEP],0,1.0,0.5,0.6666666666666666
fine needle aspiration,,0,0.0,0.0,0.0
an electrocardiogram,before the patient goes home today. [SEP],0,0.0,0.0,0.0
removal,,0,0.0,0.0,0.0
bilateral deep venous thromboses,,0,0.0,0.0,0.0
tylenol ( acetaminophen ),,0,0.0,0.0,0.0
ultrasound,by ultrasound. [SEP],0,1.0,0.3333333333333333,0.5
mri head,"# neurologic - the patient was seen by the neurology consult service and underwent mri head which revealed lesions suspicious for metastases, possible hemorrhages, and findings consistent with hypoxic brain injury. [SEP]",0,1.0,0.06666666666666667,0.125
2078-07-15,,0,0.0,0.0,0.0
diabetes,,0,0.0,0.0,0.0
q24h,,0,0.0,0.0,0.0
500 mg,thiamine [SEP],0,0.0,0.0,0.0
chest pain,##lin acetate,0,0.0,0.0,0.0
p.r.n.,,0,0.0,0.0,0.0
emg &apos;s,,0,0.0,0.0,0.0
osteomyelitis.,,0,0.0,0.0,0.0
x 1,,0,0.0,0.0,0.0
a pelvic mass,,0,0.0,0.0,0.0
heparin,,0,0.0,0.0,0.0
q.4 h. p.r.n.,,0,0.0,0.0,0.0
pressure 150/98,,0,0.0,0.0,0.0
daily,,0,0.0,0.0,0.0
catheterization,,0,0.0,0.0,0.0
155/65,4l 155 / 65 neuro : a & o x3 [SEP],0,0.0,0.0,0.0
fresh frozen plasma,", fresh frozen plasma and platelets for increasing chest tube drainage. [SEP]",0,1.0,0.2727272727272727,0.42857142857142855
for six weeks.,,0,0.0,0.0,0.0
follow-up transthoracic echocardiogram,##cic echocardiogram on 11 - 04 which revealed,0,0.3333333333333333,0.14285714285714285,0.2
bp: 190/116,,0,0.0,0.0,0.0
a pelvic and abdominal computerized tomography scan,,0,0.0,0.0,0.0
this pain,,0,0.0,0.0,0.0
embolic strokes,,0,0.0,0.0,0.0
coumadin,,0,0.0,0.0,0.0
other:sore throat,,0,0.0,0.0,0.0
constipation.,,0,0.0,0.0,0.0
2080-03-28,,0,0.0,0.0,0.0
number of doses required ( approximate ): 5,,0,0.0,0.0,0.0
repeat hip films,"repeat hip films demonstrated a right sided pubic rami fracture, likely new. [SEP]",0,1.0,0.23076923076923078,0.375
for 3 days,,0,0.0,0.0,0.0
airway protection,,0,0.0,0.0,0.0
fevers,,0,0.0,0.0,0.0
for a one week course,,0,0.0,0.0,0.0
robitussin a-c,,0,0.0,0.0,0.0
a baseline creatinine,,0,0.0,0.0,0.0
flagyl,,0,0.0,0.0,0.0
hypotension,epinephrine [SEP],0,0.0,0.0,0.0
her evaluation,,0,0.0,0.0,0.0
oral and intravenous potassium,"##ypokalemia to a level of 2. 7 and subsequently was corrected with oral and intravenous potassium on 4 / 22 / 93, the patient underwent a duplex",0,1.0,0.16,0.2758620689655173
chest x-ray,"chest x - ray revealed streaky lung fields of normal situs, no consolidation, consistent with retained fetal lung fluid. [SEP]",0,0.5,0.05263157894736842,0.09523809523809525
a computerized tomography scan,lower occipital low - density area. [SEP],0,0.0,0.0,0.0
a ct showed,,0,0.0,0.0,0.0
agitation,"d., haldol 0. 5 - 1 milligrams p. o. q. 6 - 8h. p. r. n. agitation, niferex 150 milligrams p. o. b. i. d., nitroglycerin paste 2 %, 2 inches topical q. 8h., prilosec 20 milligrams p. o. q. d., senna tablets 2 tablets b. i. d., sodium bi",0,1.0,0.02127659574468085,0.04166666666666667
hyperlipidemia,,0,0.0,0.0,0.0
enterobacter cloacae,,0,0.0,0.0,0.0
baseline hct,,0,0.0,0.0,0.0
her pain.,,0,0.0,0.0,0.0
resection,[CLS] 4. resection of floor of mouth tumor. [SEP],0,1.0,0.1111111111111111,0.19999999999999998
vancomycin,,0,0.0,0.0,0.0
a left lower extremity ultrasound,,0,0.0,0.0,0.0
levofloxacin,,0,0.0,0.0,0.0
one capsule,,0,0.0,0.0,0.0
insomnia,[SEP],0,0.0,0.0,0.0
seizure disorder,,0,0.0,0.0,0.0
her chronic anemia,,0,0.0,0.0,0.0
stool guaiac,,0,0.0,0.0,0.0
an echocardiogram,,0,0.0,0.0,0.0
repeat head ct,,0,0.0,0.0,0.0
daily plasma exchange,,0,0.0,0.0,0.0
an upper endoscopy study,,0,0.0,0.0,0.0
2118-07-04,admit note [SEP],0,0.0,0.0,0.0
dvt in rle,,0,0.0,0.0,0.0
2-week course,,0,0.0,0.0,0.0
bp: 162/78 ,,0,0.0,0.0,0.0
neutropenia,his course was then complicated by fevers and neutropenia which were treated with antibiotics and a diffuse,0,1.0,0.058823529411764705,0.1111111111111111
during this admission,,0,0.0,0.0,0.0
some fluid boluses,,0,0.0,0.0,0.0
hiv,,0,0.0,0.0,0.0
a bronchoalveolar lavage,##onchoalveolar lavage,0,0.3333333333333333,0.5,0.4
the tumor,,0,0.0,0.0,0.0
diflucan,,0,0.0,0.0,0.0
monthly,,0,0.0,0.0,0.0
nitroglycerin,,0,0.0,0.0,0.0
81 mg,,0,0.0,0.0,0.0
auscultation,"were clear to auscultation bilaterally, without rales or w",0,1.0,0.1111111111111111,0.19999999999999998
oxacillin resistant staphylococci,,0,0.0,0.0,0.0
ten day course,,0,0.0,0.0,0.0
dm,,0,0.0,0.0,0.0
sbp,,0,0.0,0.0,0.0
diabetes mellitus,,0,0.0,0.0,0.0
blood cultures,,0,0.0,0.0,0.0
b.i.d.,,0,0.0,0.0,0.0
cardiac catheterization,,0,0.0,0.0,0.0
qd,,0,0.0,0.0,0.0
blood pressure of 150/70 right  and left arm seated,,0,0.0,0.0,0.0
20 mg,,0,0.0,0.0,0.0
"hemoglobin a1c, which  came back at 10.2",,0,0.0,0.0,0.0
manipulation of the tracheal tube,,0,0.0,0.0,0.0
vre infection in the urine,,0,0.0,0.0,0.0
nexium,##is. heme : the patient [SEP],0,0.0,0.0,0.0
h. pylori,,0,0.0,0.0,0.0
colonscopy,,0,0.0,0.0,0.0
mass,,0,0.0,0.0,0.0
sarna topical,,0,0.0,0.0,0.0
perforated posterior duodenal ulcer,,0,0.0,0.0,0.0
treatment,,0,0.0,0.0,0.0
nausea,for nausea. [SEP],0,1.0,0.3333333333333333,0.5
asa,,0,0.0,0.0,0.0
2112-01-17,,0,0.0,0.0,0.0
daily.,,0,0.0,0.0,0.0
205/90,o2 saturation is 98 %. on physical,0,0.0,0.0,0.0
ldl 115,"in 5 / 77 of 8. 0, gluc 192, ldl 115, tg 71, hdl 36 [SEP]",0,1.0,0.13333333333333333,0.23529411764705882
once daily,,0,0.0,0.0,0.0
mri,,0,0.0,0.0,0.0
cough,,0,0.0,0.0,0.0
fevers,,0,0.0,0.0,0.0
her bowel rest,rest for [SEP],0,0.3333333333333333,0.3333333333333333,0.3333333333333333
htn,##ion. she has no face or leg weakness. [SEP],0,0.0,0.0,0.0
dobutamine-mibi,,0,0.0,0.0,0.0
diabetes:,,0,0.0,0.0,0.0
p.r.n.,,0,0.0,0.0,0.0
much ascites,,0,0.0,0.0,0.0
his preliminary cultures,,0,0.0,0.0,0.0
vancomycin,,0,0.0,0.0,0.0
ruptured left renal vein,,0,0.0,0.0,0.0
ekg,,0,0.0,0.0,0.0
ekg,,0,0.0,0.0,0.0
bmi 35.1 ,,0,0.0,0.0,0.0
the mri,,0,0.0,0.0,0.0
200 mg,"., trazodone 100 mg p. o. q. h. s. [SEP]",0,0.5,0.1111111111111111,0.1818181818181818
metastatic breast cell ca,,0,0.0,0.0,0.0
enalapril,,0,0.0,0.0,0.0
prophylaxis,,0,0.0,0.0,0.0
caffeine therapy,,0,0.0,0.0,0.0
q.d,mg [SEP],0,0.0,0.0,0.0
glucose                          328,,0,0.0,0.0,0.0
temperature,,0,0.0,0.0,0.0
fluids,,0,0.0,0.0,0.0
diarrhea,,0,0.0,0.0,0.0
daily,,0,0.0,0.0,0.0
duonebs,,0,0.0,0.0,0.0
presumed aspiration pneumonia,,0,0.0,0.0,0.0
diabetes type 2,1. diabetes type 2 treated with oral medication. [SEP],0,1.0,0.3333333333333333,0.5
abdominal ultrasound,,0,0.0,0.0,0.0
25,,0,0.0,0.0,0.0
ekg,##g showed sinus tachycardia and incomplete right bundle branch block.,0,0.0,0.0,0.0
hypothyroidism,,0,0.0,0.0,0.0
constipation,,0,0.0,0.0,0.0
1 mg,,0,0.0,0.0,0.0
500 mg,,0,0.0,0.0,0.0
wheezing,,0,0.0,0.0,0.0
substernal chest pressure,,0,0.0,0.0,0.0
blood pressure of 150/70 right  and left arm seated,135 /,0,0.0,0.0,0.0
150 mg,,0,0.0,0.0,0.0
7.5 mg,"., and [SEP]",0,0.0,0.0,0.0
t.i.d.,##xamethasone 4 mg p. o. daily [SEP],0,0.0,0.0,0.0
number of doses required ( approximate ): 5,5 [SEP],0,0.16666666666666666,0.5,0.25
nitroglycerin,,0,0.0,0.0,0.0
heent,,0,0.0,0.0,0.0
75,,0,0.0,0.0,0.0
a recent work up,a recent work up for possible bimomatous associated myasthenia,0,1.0,0.4444444444444444,0.6153846153846153
very weak,,0,0.0,0.0,0.0
daily,##lafen 500 [SEP],0,0.0,0.0,0.0
his ldl was 209,,0,0.0,0.0,0.0
cxr,,0,0.0,0.0,0.0
angiography,"##graphy revealed a right dominant system with a 40 % lesion in the distal left main, several tight lesions in the proximal and mid left anterior descending artery, and a 90 % stenosis in the proximal",0,0.0,0.0,0.0
daily,. 8 mg daily. [SEP],0,1.0,0.25,0.4
some wheezing,,0,0.0,0.0,0.0
q.6h. p.r.n.,,0,0.0,0.0,0.0
cellulitis,,0,0.0,0.0,0.0
baseline mmse,,0,0.0,0.0,0.0
a cardiac catheterization,grade left circumflex lesion after the om with di,0,0.0,0.0,0.0
2060-08-27,,0,0.0,0.0,0.0
aspiration pneumonia,,0,0.0,0.0,0.0
sliding scale.,,0,0.0,0.0,0.0
shoulder pain,,0,0.0,0.0,0.0
hypertension,,0,0.0,0.0,0.0
325 mg,. d. [SEP],0,0.0,0.0,0.0
oxybutynin,"t. i. d., [SEP]",0,0.0,0.0,0.0
2069-09-17,,0,0.0,0.0,0.0
tid,,0,0.0,0.0,0.0
multiple cultures,,0,0.0,0.0,0.0
a repeat cat scan of the sinuses,"##mber 9, indicating progressive infection of acanthamoeba and any possible superinfection with bacterial sinusitis. [SEP]",0,0.14285714285714285,0.06666666666666667,0.09090909090909091
b.i.d.,,0,0.0,0.0,0.0
daily ,,0,0.0,0.0,0.0
embolization,,0,0.0,0.0,0.0
qd,##ide mononitrate ( sr ) ) 120 mg po qd [SEP],0,1.0,0.125,0.2222222222222222
short gut syndrome,,0,0.0,0.0,0.0
beta-blockers,,0,0.0,0.0,0.0
any rigidity in that joint,to prevent any rigidity in that joint. [SEP],0,1.0,0.625,0.7692307692307693
0.5 mg,##r continued to rise,0,0.0,0.0,0.0
urinary retention,,0,0.0,0.0,0.0
physical exam,prominence on the left and a question of a nodule. [SEP],0,0.0,0.0,0.0
1 liter,,0,0.0,0.0,0.0
the biopsy,,0,0.0,0.0,0.0
142/60,,0,0.0,0.0,0.0
iga nephropathy,,0,0.0,0.0,0.0
her chronic anemia,of packed red blood [SEP],0,0.0,0.0,0.0
abdominal examination,,0,0.0,0.0,0.0
hyperlipidemia,,0,0.0,0.0,0.0
for 4 weeks.,,0,0.0,0.0,0.0
procainamide,mg once a day. [SEP],0,0.0,0.0,0.0
the angiogram,of the aorta during the angio,0,0.5,0.16666666666666666,0.25
0.125 mg,,0,0.0,0.0,0.0
beam hardening artifact,,0,0.0,0.0,0.0
folate,,0,0.0,0.0,0.0
a.fib,[CLS] 2. a. fi,0,0.0,0.0,0.0
lower extremity noninvasive ultrasounds,,0,0.0,0.0,0.0
qhs ,) 15 mg po qhs [SEP],0,1.0,0.2,0.33333333333333337
1+ carotids,##otids without bruits. [SEP],0,0.0,0.0,0.0
2064-03-26,date : 2064 - 03 - 26 mountain side intern accept note [SEP],0,0.0,0.0,0.0
doxycycline,,0,0.0,0.0,0.0
a low dose morphine drip,,0,0.0,0.0,0.0
qd,,0,0.0,0.0,0.0
diuresis,,0,0.0,0.0,0.0
169/83,,0,0.0,0.0,0.0
repair/replacement,,0,0.0,0.0,0.0
decreased from 8.9 in 11/77),,0,0.0,0.0,0.0
anti-candida regimen,,0,0.0,0.0,0.0
a low hematocrit,##fusion because the patient did not want to come,0,0.0,0.0,0.0
pain,,0,0.0,0.0,0.0
bp,,0,0.0,0.0,0.0
80 mg,", enteric - coated aspirin [SEP]",0,0.0,0.0,0.0
one week,,0,0.0,0.0,0.0
mildly tachycardic,,0,0.0,0.0,0.0
xanax,ms contin prn. [SEP],0,0.0,0.0,0.0
his coronary artery disease,,0,0.0,0.0,0.0
25 mg,,0,0.0,0.0,0.0
exploratory laparotomy,,0,0.0,0.0,0.0
dicloxacillin,,0,0.0,0.0,0.0
any pulmonary symptoms,,0,0.0,0.0,0.0
t.i.d.,[SEP],0,0.0,0.0,0.0
jaw pain.,,0,0.0,0.0,0.0
her echocardiogram,,0,0.0,0.0,0.0
sbp,,0,0.0,0.0,0.0
200 milligrams,,0,0.0,0.0,0.0
flonase,[SEP],0,0.0,0.0,0.0
polyps,2. dilation and curetta,0,0.0,0.0,0.0
last a1c 13,"##s in 500s. c / o dysuria / vaginal itching. had stress test in 2065 that was c / w but not dx ischemia, didn't f / u for mibi. bp 170 / 86. ldl 166. last a1c 13. plan. will restart all medications. had hiv exposure and one test but not a f / u test. f / u in 2 weeks to assess medication compliance and check bp. d / w dr. roberts. blanchard, m",0,1.0,0.043478260869565216,0.08333333333333333
daily,"mg daily, neurontin 100 mg t. i. d., [SEP]",0,1.0,0.1111111111111111,0.19999999999999998
his neurological examination,,0,0.0,0.0,0.0
ekg,,0,0.0,0.0,0.0
lidoderm,,0,0.0,0.0,0.0
blood sugars at home have been consistently elevated to the 200-300 range,", presumably for h. pylori eradication ( not confirmed ) ; she reports an adverse reaction to amoxicillin with rash and facial swelling. the meds were discontinued and she started a course of oral methylprednisolone. she stopped this several weeks ago because it made her jittery. approximately the same time she began to notice that food and pills would feel stuck in the throat ; on further questioning, she also may have noted the presence of white spots in the mouth around this time as well. no fevers, chills, night sweats, nausea, vomiting, chest pain, palpitations, headache, lightheadedness, vertigo, rash or new joint pain ; no recent travel. she does note that her blood sugars at home have been consistently elevated to the 200 - 300 range. in the ed, ms. fay was afebrile and hemodynamically stable. she was evaluated by the gi department. a screening hi",0,0.9166666666666666,0.07857142857142857,0.14473684210526314
272 ,,0,0.0,0.0,0.0
the air leak,,0,0.0,0.0,0.0
x1,,0,0.0,0.0,0.0
an echocardiogram,"after this event, she underwent an echocardiogram which was significant for slightly depressed left ventricular systolic function with severe posterior wall hypokinesis. [SEP]",0,1.0,0.08695652173913043,0.16
a grade iii / iii infiltrating ductal carcinoma,,0,0.0,0.0,0.0
number of doses required ( approximate ): 5,,0,0.0,0.0,0.0
blood pressure 134/90,,0,0.0,0.0,0.0
subsequent radiographic imaging,,0,0.0,0.0,0.0
a heart rate,,0,0.0,0.0,0.0
pain,,0,0.0,0.0,0.0
two tablets,,0,0.0,0.0,0.0
antibiotics,she has had attacks treated with antibiotics in the past notably in 12 / 96 and 08 / 97. [SEP],0,1.0,0.05555555555555555,0.10526315789473684
recently discovered siderobacter uti,"x four more days [ until 5 / 25 / 92 ], for recently discovered sideroba",0,0.5,0.16666666666666666,0.25
sbp,,0,0.0,0.0,0.0
afib,[CLS] 4. afib - on coumadin [SEP],0,1.0,0.16666666666666666,0.2857142857142857
chest x-ray,"chest x - ray was low lung volumes, no consolidation. [SEP]",0,0.5,0.1,0.16666666666666669
ampicillin,,0,0.0,0.0,0.0
two puffs,,0,0.0,0.0,0.0
a fever,,0,0.0,0.0,0.0
75 mg,,0,0.0,0.0,0.0
biopsy,,0,0.0,0.0,0.0
epivir,,0,0.0,0.0,0.0
fsbs,,0,0.0,0.0,0.0
colonoscopy,,0,0.0,0.0,0.0
sliding scale,lopressor 50 mg b. i. d. with czi sliding,0,0.5,0.1111111111111111,0.1818181818181818
the fracture,,0,0.0,0.0,0.0
tid,,0,0.0,0.0,0.0
postoperatively hypokalemia,,0,0.0,0.0,0.0
a baseline creatinine,,0,0.0,0.0,0.0
bp=140/70,,0,0.0,0.0,0.0
pain,,0,0.0,0.0,0.0
coronary artery disease related event prophylaxis.,prophylaxis. blood pressure was controlled with isosorbide [SEP],0,0.16666666666666666,0.125,0.14285714285714288
substernal chest pain,,0,0.0,0.0,0.0
a hinged mcdonald brace,,0,0.0,0.0,0.0
600 mg,,0,0.0,0.0,0.0
a cardiac catheterization,,0,0.0,0.0,0.0
his hypertension,for treatment of his hypertension and his,0,1.0,0.2857142857142857,0.4444444444444445
copd,,0,0.0,0.0,0.0
"hba1c yesterday=9.2,",,0,0.0,0.0,0.0
augmentin,,0,0.0,0.0,0.0
80 mg,,0,0.0,0.0,0.0
cardiovascular examination,,0,0.0,0.0,0.0
80 mg,,0,0.0,0.0,0.0
ekg,,0,0.0,0.0,0.0
pain,,0,0.0,0.0,0.0
osteophytes,,0,0.0,0.0,0.0
coronary angiography,,0,0.0,0.0,0.0
pain,,0,0.0,0.0,0.0
a ventral hernia,"this is a 39 year old female, s / p roux - en - y gastric bypass in 09 / 06 who is admitted for elect",0,0.3333333333333333,0.045454545454545456,0.08
